product_name,brand_slug,category_slug,subcategory,gender,price,original_price,availability,product_url,product_image_url,store_slug
Freeform Hardside Carry-On Luggage - Electric Yellow,samsonite,luggage,Luggage & Travel Bags,Unisex,195.65,195.65,In Stock,https://www.amazon.com/Samsonite-Freeform-Hardside-Luggage-Spinner/dp/B0FY5NS7XX,https://m.media-amazon.com/images/I/61UNg1GdHDL._AC_UL320_.jpg,amazon
Omni 2 Hardside 2 Piece Set - Icy Lilac,samsonite,luggage,Luggage & Travel Bags,Unisex,177.17,177.17,In Stock,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Spinner/dp/B0G22KSRCM,https://m.media-amazon.com/images/I/91wWuKpW7WL._AC_UL320_.jpg,amazon
Centric 2 Hardside Expandable Luggage 3-Piece Set - Black,samsonite,luggage,Luggage & Travel Bags,Unisex,293.48,293.48,In Stock,https://www.amazon.com/Samsonite-Centric-Hardside-Expandable-Luggage/dp/B081JD53DJ,https://m.media-amazon.com/images/I/71vF7oZFuKL._AC_UL320_.jpg,amazon
Andante 2 Wheeled Duffel Bag - All Black,samsonite,luggage,Luggage & Travel Bags,Unisex,136.96,136.96,In Stock,https://www.amazon.com/Samsonite-Inch-Rolling-Duffel-Black/dp/B07HPLJLZJ,https://m.media-amazon.com/images/I/81vZ3E+MhlL._AC_UL320_.jpg,amazon
Omni 2 Domestic Carry-On Luggage - Nova Teal,samsonite,luggage,Luggage & Travel Bags,Unisex,92.39,92.39,In Stock,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Spinner/dp/B0FY7DMD1D,https://m.media-amazon.com/images/I/81CISS6f9UL._AC_UL320_.jpg,amazon
Omni 2 Pro Hardside Expandable Luggage - Midnight Black,samsonite,luggage,Luggage & Travel Bags,Unisex,119.57,119.57,In Stock,https://www.amazon.com/Samsonite-147749-1548-Midnight-Black/dp/B0BJ2R4YZK,https://m.media-amazon.com/images/I/71LSTZPyTKL._AC_UL320_.jpg,amazon
Saire LTE Softside Expandable Luggage 3PC Set - Olive Green,samsonite,luggage,Luggage & Travel Bags,Unisex,348.91,348.91,In Stock,https://www.amazon.com/Samsonite-Softside-Expandable-Luggage-Spinners/dp/B0DX7HWBG7,https://m.media-amazon.com/images/I/71ejwDiBkoL._AC_UL320_.jpg,amazon
Omni 2 Hardside Expandable Luggage 3-Piece Set - Emerald Green,samsonite,luggage,Luggage & Travel Bags,Unisex,322.83,322.83,In Stock,https://www.amazon.com/Samsonite-Hardside-Expandable-Luggage-Spinner/dp/B0FY7F3BD5,https://m.media-amazon.com/images/I/81KD5bb+31L._AC_UL320_.jpg,amazon
Scure Spinner 75/28 Hardside Suitcase,samsonite,luggage,Luggage & Travel Bags,Unisex,144.57,144.57,In Stock,https://www.amazon.com/Samsonite-Scure-Spinner-10U002-49308/dp/B007WQJSGM,https://m.media-amazon.com/images/I/81nKW2g0SPL._AC_UL320_.jpg,amazon
Scure Renewed Classic Hardside Suitcase - Black,samsonite,luggage,Luggage & Travel Bags,Unisex,176.09,176.09,In Stock,https://www.amazon.com/Samsonite-Scure-Renewed-Classic-black/dp/B0G71JFW5Y,https://m.media-amazon.com/images/I/61ddE8PAs2L._AC_UL320_.jpg,amazon
Just In Case Tote - Packable Travel Tote Bag,tumi,bags,Bags & Travel,Unisex,163.04,163.04,In Stock,https://www.amazon.com/TUMI-Just-Case-Tote-Black/dp/B0BBS5ZN6Z,https://m.media-amazon.com/images/I/61eVyug9W5L._AC_UL320_.jpg,amazon
Tyler Crossbody - Women's Nylon Crossbody Bag,tumi,bags,Bags & Travel,Unisex,275.0,275.0,In Stock,https://www.amazon.com/TUMI-Voyageur-Tyler-Crossbody-Black/dp/B0BRSH725N,https://m.media-amazon.com/images/I/71bRLbuJzhL._AC_UL320_.jpg,amazon
Contine Weekender - Women's Travel Weekend Bag,tumi,bags,Bags & Travel,Unisex,554.35,554.35,In Stock,https://www.amazon.com/TUMI-Voyageur-Contine-Weekender-Black/dp/B0BS6HWXZJ,https://m.media-amazon.com/images/I/71K4dDd0-lL._AC_UL320_.jpg,amazon
Voyageur Valetta Tote - Women's Carryall Bag,tumi,bags,Bags & Travel,Unisex,460.87,460.87,In Stock,https://www.amazon.com/Tumi-Womens-Valetta-Large-Black/dp/B0G5BXSLB2,https://m.media-amazon.com/images/I/71fIkRJ9+DL._AC_UL320_.jpg,amazon
Persia Crossbody - Nylon Travel Shoulder Bag,tumi,bags,Bags & Travel,Unisex,181.52,181.52,In Stock,https://www.amazon.com/TUMI-Voyageur-Persia-Crossbody-Black/dp/B0BRSK77TG,https://m.media-amazon.com/images/I/712nPYMu+1L._AC_UL320_.jpg,amazon
Alpha Bravo Esports Pro Sling Bag,tumi,bags,Bags & Travel,Unisex,348.91,348.91,In Stock,https://www.amazon.com/TUMI-Mens-Esports-Sling-Black/dp/B0936YGFD8,https://m.media-amazon.com/images/I/81qttN+B7DL._AC_UL320_.jpg,amazon
Alpha Bravo Search Backpack,tumi,bags,Bags & Travel,Unisex,605.43,605.43,In Stock,https://www.amazon.com/TUMI-Search-Backpack-Laptop-Travel/dp/B09N8RZPHN,https://m.media-amazon.com/images/I/916invaR6AL._AC_UL320_.jpg,amazon
Voyageur Celina Backpack - Unisex,tumi,bags,Bags & Travel,Unisex,460.87,460.87,In Stock,https://www.amazon.com/TUMI-Voyageur-Celina-Backpack-Black/dp/B0BS6HY947,https://m.media-amazon.com/images/I/71-Yq1HdUzL._AC_UL320_.jpg,amazon
Unisex Double Expansion Duffel,tumi,bags,Bags & Travel,Unisex,554.35,554.35,In Stock,https://www.amazon.com/Unisex-Double-Expansion-Duffel-Black/dp/B0G5DFLYR3,https://m.media-amazon.com/images/I/71W0+T73lUL._AC_UL320_.jpg,amazon
"Alpha Large 17"" Laptop Briefcase",tumi,bags,Bags & Travel,Unisex,554.35,554.35,In Stock,https://www.amazon.com/TUMI-Briefcase-Professional-Commute-Compartment/dp/B0G5D9J2S9,https://m.media-amazon.com/images/I/71JC5Mv6qfL._AC_UL320_.jpg,amazon
Voyageur Halsey Backpack,tumi,bags,Bags & Travel,Unisex,367.39,367.39,In Stock,https://www.amazon.com/TUMI-Voyageur-Halsey-Backpack-Gunmetal/dp/B0BS6JR37Y,https://m.media-amazon.com/images/I/61wbFGIX2vL._AC_UL320_.jpg,amazon
Just In Case Foldable Backpack,tumi,bags,Bags & Travel,Unisex,163.04,163.04,In Stock,https://www.amazon.com/TUMI-Just-Case-Backpack-Accessories/dp/B0BS6K31NP,https://m.media-amazon.com/images/I/61HFOAAFBFL._AC_UL320_.jpg,amazon
Alpha Bravo Academy Brief - Compact Laptop Briefcase,tumi,bags,Bags & Travel,Unisex,460.87,460.87,In Stock,https://www.amazon.com/TUMI-Mens-Academy-Briefcase-Black/dp/B09N977ZP6,https://m.media-amazon.com/images/I/71N5xVKnA7L._AC_UL320_.jpg,amazon
Alpha Medium Crossbody,tumi,bags,Bags & Travel,Unisex,275.0,275.0,In Stock,https://www.amazon.com/TUMI-Crossbody-Everyday-Essentials-Ballistic/dp/B0G5D7FCMY,https://m.media-amazon.com/images/I/71h5+HJoa5L._AC_UL320_.jpg,amazon
Alpha Travel Kit - Toiletry Bag,tumi,bags,Bags & Travel,Unisex,143.48,143.48,In Stock,https://www.amazon.com/TUMI-Travel-Luggage-Accessories-Toiletry/dp/B07MK2LPC6,https://m.media-amazon.com/images/I/81hjA05pHsL._AC_UL320_.jpg,amazon
Voyageur Q Tote - Lightweight Travel Tote,tumi,bags,Bags & Travel,Unisex,275.0,275.0,In Stock,https://www.amazon.com/TUMI-Voyageur-Everyday-Gunmetal-Hardware/dp/B0G5BY473G,https://m.media-amazon.com/images/I/51XPLLk8wRL._AC_UL320_.jpg,amazon
Unisex Rhys Expandable Duffel,tumi,bags,Bags & Travel,Unisex,554.35,554.35,In Stock,https://www.amazon.com/Tumi-Unisex-Expandable-Duffel-Black/dp/B0G5DYR9D7,https://m.media-amazon.com/images/I/51OJa4U9DDL._AC_UL320_.jpg,amazon
Alpha Tri-Fold Garment Bag Carry-On,tumi,bags,Bags & Travel,Unisex,591.3,591.3,In Stock,https://www.amazon.com/TUMI-Garment-Tri-fold-Carry-Luggage/dp/B07M84Q258,https://m.media-amazon.com/images/I/81MmL+Mr-WL._AC_UL320_.jpg,amazon
Alpha East West Sling,tumi,bags,Bags & Travel,Unisex,234.78,234.78,In Stock,https://www.amazon.com/TUMI-Premium-Travel-Pockets-Everyday/dp/B088K6S4XK,https://m.media-amazon.com/images/I/71Z+0NbiVnL._AC_UL320_.jpg,amazon
Alpha Large Dual Access Expandable Carry-On Luggage,tumi,bags,Bags & Travel,Unisex,625.0,625.0,In Stock,https://www.amazon.com/TUMI-Continental-4-Wheeled-Carry-Lightweight/dp/B0DP9YJ6R4,https://m.media-amazon.com/images/I/71PwNAUjQwL._AC_UL320_.jpg,amazon
Tote Le Pliage One M,longchamp,bags,Bags,Women,185.0,185.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-tote-le-pliage-one-m-item-36103203.aspx,https://cdn-images.farfetch-contents.com/36/10/32/03/36103203_68066036_480.jpg,farfetch-store
Handbag Le Pliage One L,longchamp,bags,Bags,Women,173.0,173.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-mano-le-pliage-one-l-item-36102614.aspx,https://cdn-images.farfetch-contents.com/36/10/26/14/36102614_68066014_480.jpg,farfetch-store
Tote Le Pliage One L,longchamp,bags,Bags,Women,205.0,205.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-tote-le-pliage-one-l-item-36102627.aspx,https://cdn-images.farfetch-contents.com/36/10/26/27/36102627_68088228_480.jpg,farfetch-store
Tote Le Pliage One M (2),longchamp,bags,Bags,Women,185.0,185.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-tote-le-pliage-one-m-item-36103229.aspx,https://cdn-images.farfetch-contents.com/36/10/32/29/36103229_68042471_480.jpg,farfetch-store
Handbag Le Pliage One S,longchamp,bags,Bags,Women,170.0,170.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-mano-le-pliage-one-s-item-36103192.aspx,https://cdn-images.farfetch-contents.com/36/10/31/92/36103192_68099961_480.jpg,farfetch-store
Travel Bag Le Pliage One L,longchamp,bags,Bags,Women,230.0,230.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-viaje-le-pliage-one-l-item-36102645.aspx,https://cdn-images.farfetch-contents.com/36/10/26/45/36102645_68065967_480.jpg,farfetch-store
Handbag Le Pliage One S (2),longchamp,bags,Bags,Women,159.0,159.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-mano-le-pliage-one-s-item-36102624.aspx,https://cdn-images.farfetch-contents.com/36/10/26/24/36102624_68065920_480.jpg,farfetch-store
Bag Le Pliage One,longchamp,bags,Bags,Women,135.0,135.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-le-pliage-one-item-36102625.aspx,https://cdn-images.farfetch-contents.com/36/10/26/25/36102625_68078666_480.jpg,farfetch-store
Travel Bag Le Pliage One S,longchamp,bags,Bags,Women,375.0,375.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-viaje-le-pliage-one-s-item-36103200.aspx,https://cdn-images.farfetch-contents.com/36/10/32/00/36103200_68039979_480.jpg,farfetch-store
Travel Bag Le Pliage One L (2),longchamp,bags,Bags,Women,230.0,230.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-viaje-le-pliage-one-l-item-36103195.aspx,https://cdn-images.farfetch-contents.com/36/10/31/95/36103195_68066056_480.jpg,farfetch-store
Bag Le Pliage One (2),longchamp,bags,Bags,Women,135.0,135.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-le-pliage-one-item-36102609.aspx,https://cdn-images.farfetch-contents.com/36/10/26/09/36102609_68078400_480.jpg,farfetch-store
Backpack Le Pliage One M,longchamp,bags,Bags,Women,230.0,230.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-mochila-le-pliage-one-m-item-36103227.aspx,https://cdn-images.farfetch-contents.com/36/10/32/27/36103227_72083535_480.jpg,farfetch-store
Tote Le Pliage One L (2),longchamp,bags,Bags,Women,205.0,205.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-tote-le-pliage-one-l-item-36103201.aspx,https://cdn-images.farfetch-contents.com/36/10/32/01/36103201_68070559_480.jpg,farfetch-store
Handbag Le Pliage One L (2),longchamp,bags,Bags,Women,185.0,185.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-mano-le-pliage-one-l-item-36103223.aspx,https://cdn-images.farfetch-contents.com/36/10/32/23/36103223_68070692_480.jpg,farfetch-store
Travel Bag Le Pliage One XL,longchamp,bags,Bags,Women,260.0,260.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-bolsa-de-viaje-le-pliage-one-xl-item-36102648.aspx,https://cdn-images.farfetch-contents.com/36/10/26/48/36102648_71995536_480.jpg,farfetch-store
Backpack Le Pliage One M (2),longchamp,bags,Bags,Women,230.0,230.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-mochila-le-pliage-one-m-item-36102613.aspx,https://cdn-images.farfetch-contents.com/36/10/26/13/36102613_68089012_480.jpg,farfetch-store
Tote Le Pliage One L (3),longchamp,bags,Bags,Women,205.0,205.0,In Stock,https://www.farfetch.com/shopping/women/longchamp-tote-le-pliage-one-l-item-36102649.aspx,https://cdn-images.farfetch-contents.com/36/10/26/49/36102649_67942293_480.jpg,farfetch-store
