product_name,brand_slug,category_slug,subcategory,gender,price,original_price,availability,product_url,product_image_url,store_slug
leather sneakers with back strap,prada,shoes,Shoes,Women,1820.0,1820.0,In Stock,https://www.farfetch.com/shopping/women/prada-zapatillas-de-piel-con-tira-trasera-item-37352644.aspx,https://cdn-images.farfetch-contents.com/37/35/26/44/37352644_70018297_480.jpg,farfetch-store
suede sneakers with back strap,prada,shoes,Shoes,Women,1600.0,1600.0,In Stock,https://www.farfetch.com/shopping/women/prada-zapatillas-de-gamuza-con-tira-trasera-item-37607998.aspx,https://cdn-images.farfetch-contents.com/37/60/79/98/37607998_70399331_480.jpg,farfetch-store
compact printed dress,prada,dresses,Dresses,Women,4400.0,4400.0,In Stock,https://www.farfetch.com/shopping/women/prada-vestido-compacto-estampado-item-38040481.aspx,https://cdn-images.farfetch-contents.com/38/04/04/81/38040481_71009422_480.jpg,farfetch-store
Buckle small leather bag,prada,bags,Bags,Women,4730.0,4730.0,In Stock,https://www.farfetch.com/shopping/women/prada-bolsa-de-piel-buckle-pequena-item-36943343.aspx,https://cdn-images.farfetch-contents.com/36/94/33/43/36943343_69232568_480.jpg,farfetch-store
embroidered silk dress,prada,dresses,Dresses,Women,6600.0,6600.0,In Stock,https://www.farfetch.com/shopping/women/prada-vestido-de-seda-con-bordado-item-37771406.aspx,https://cdn-images.farfetch-contents.com/37/77/14/06/37771406_70630267_480.jpg,farfetch-store
houndstooth and fur jacket,prada,clothing,Clothing,Women,5830.0,5830.0,In Stock,https://www.farfetch.com/shopping/women/prada-chaqueta-con-motivo-pied-de-poule-y-piel-item-38040503.aspx,https://cdn-images.farfetch-contents.com/38/04/05/03/38040503_71007019_480.jpg,farfetch-store
poplin shirt,prada,clothing,Clothing,Women,2190.0,2190.0,In Stock,https://www.farfetch.com/shopping/women/prada-camisa-de-popelina-item-37390101.aspx,https://cdn-images.farfetch-contents.com/37/39/01/01/37390101_70063834_480.jpg,farfetch-store
Bonnie mini leather bag,prada,bags,Bags,Women,3300.0,3300.0,In Stock,https://www.farfetch.com/shopping/women/prada-bolsa-bonnie-mini-de-piel-item-37467796.aspx,https://cdn-images.farfetch-contents.com/37/46/77/96/37467796_70230142_480.jpg,farfetch-store
compact pants with trench coat fabric,prada,clothing,Clothing,Women,2640.0,2640.0,In Stock,https://www.farfetch.com/shopping/women/prada-pants-compactos-con-gabardina-item-37839161.aspx,https://cdn-images.farfetch-contents.com/37/83/91/61/37839161_70724998_480.jpg,farfetch-store
Wish bag,prada,bags,Bags,Women,1450.0,1450.0,In Stock,https://www.farfetch.com/shopping/women/prada-bolsa-wish-item-37696519.aspx,https://cdn-images.farfetch-contents.com/37/69/65/19/37696519_70667467_480.jpg,farfetch-store
coat with buttons,prada,clothing,Clothing,Women,4070.0,4070.0,In Stock,https://www.farfetch.com/shopping/women/prada-abrigo-con-botones-item-38039903.aspx,https://cdn-images.farfetch-contents.com/38/03/99/03/38039903_71013283_480.jpg,farfetch-store
leather sneakers with back strap (2),prada,shoes,Shoes,Women,1600.0,1600.0,In Stock,https://www.farfetch.com/shopping/women/prada-zapatillas-de-piel-con-tira-trasera-item-37839180.aspx,https://cdn-images.farfetch-contents.com/37/83/91/80/37839180_70954105_480.jpg,farfetch-store
devore satin dress,prada,dresses,Dresses,Women,8690.0,8690.0,In Stock,https://www.farfetch.com/shopping/women/prada-vestido-de-saten-devore-item-37696494.aspx,https://cdn-images.farfetch-contents.com/37/69/64/94/37696494_70562276_480.jpg,farfetch-store
cardigan with zip,prada,clothing,Clothing,Women,3080.0,3080.0,In Stock,https://www.farfetch.com/shopping/women/prada-cardigan-con-cierre-item-37390075.aspx,https://cdn-images.farfetch-contents.com/37/39/00/75/37390075_70066438_480.jpg,farfetch-store
shoulder bag with logo plaque,prada,bags,Bags,Women,4020.0,4020.0,In Stock,https://www.farfetch.com/shopping/women/prada-bolsa-de-hombro-con-placa-del-logo-item-37272756.aspx,https://cdn-images.farfetch-contents.com/37/27/27/56/37272756_69858684_480.jpg,farfetch-store
short top with Duchesse motif,prada,clothing,Clothing,Women,1420.0,1420.0,In Stock,https://www.farfetch.com/shopping/women/prada-top-corto-con-motivo-duchesse-item-37409311.aspx,https://cdn-images.farfetch-contents.com/37/40/93/11/37409311_70098150_480.jpg,farfetch-store
cotton midi skirt,prada,clothing,Clothing,Women,1750.0,1750.0,In Stock,https://www.farfetch.com/shopping/women/prada-falda-midi-de-algodon-item-37390069.aspx,https://cdn-images.farfetch-contents.com/37/39/00/69/37390069_70064288_480.jpg,farfetch-store
leather flats,prada,shoes,Shoes,Women,1640.0,1640.0,In Stock,https://www.farfetch.com/shopping/women/prada-flats-de-piel-item-37839193.aspx,https://cdn-images.farfetch-contents.com/37/83/91/93/37839193_71039713_480.jpg,farfetch-store
Heritage square sunglasses,burberry,accessories,Accessories,Women,430.0,430.0,In Stock,https://www.farfetch.com/shopping/women/burberry-heritage-square-sunglasses-item-36324344.aspx,https://cdn-images.farfetch-contents.com/36/32/43/44/36324344_68438503_480.jpg,farfetch-store
quilted-design bucket bag,burberry,bags,Bags,Women,970.0,970.0,In Stock,https://www.farfetch.com/shopping/women/burberry-quilted-design-bucket-bag-item-36105130.aspx,https://cdn-images.farfetch-contents.com/36/10/51/30/36105130_67828998_480.jpg,farfetch-store
Horseshoe chain bag,burberry,bags,Bags,Women,1995.0,1995.0,In Stock,https://www.farfetch.com/shopping/women/burberry-horseshoe-chain-bag-item-36738211.aspx,https://cdn-images.farfetch-contents.com/36/73/82/11/36738211_69266580_480.jpg,farfetch-store
"nylon, suede and leather Eclipse sneakers",burberry,shoes,Shoes,Women,920.0,920.0,In Stock,https://www.farfetch.com/shopping/women/burberry-nylon-suede-and-leather-eclipse-sneakers-item-36753319.aspx,https://cdn-images.farfetch-contents.com/36/75/33/19/36753319_69266606_480.jpg,farfetch-store
side-tie top,burberry,clothing,Clothing,Women,564.0,564.0,In Stock,https://www.farfetch.com/shopping/women/burberry-side-tie-top-item-35630092.aspx,https://cdn-images.farfetch-contents.com/35/63/00/92/35630092_66803901_480.jpg,farfetch-store
crochet cotton blend dress,burberry,dresses,Dresses,Women,1990.0,1990.0,In Stock,https://www.farfetch.com/shopping/women/burberry-crochet-cotton-blend-dress-item-34709823.aspx,https://cdn-images.farfetch-contents.com/34/70/98/23/34709823_66120584_480.jpg,farfetch-store
Check-trim leather Robin ballerinas,burberry,shoes,Shoes,Women,730.0,730.0,In Stock,https://www.farfetch.com/shopping/women/burberry-check-trim-leather-robin-ballerinas-item-36762022.aspx,https://cdn-images.farfetch-contents.com/36/76/20/22/36762022_69266620_480.jpg,farfetch-store
cotton pique tennis dress,burberry,dresses,Dresses,Women,870.0,870.0,In Stock,https://www.farfetch.com/shopping/women/burberry-cotton-pique-tennis-dress-item-36619616.aspx,https://cdn-images.farfetch-contents.com/36/61/96/16/36619616_68975360_480.jpg,farfetch-store
long silk cotton Foxfield trench coat,burberry,clothing,Clothing,Women,3990.0,3990.0,In Stock,https://www.farfetch.com/shopping/women/burberry-long-silk-cotton-foxfield-trench-coat-item-35253803.aspx,https://cdn-images.farfetch-contents.com/35/25/38/03/35253803_66904947_480.jpg,farfetch-store
medium Check zip tote,burberry,bags,Bags,Women,2150.0,2150.0,In Stock,https://www.farfetch.com/shopping/women/burberry-medium-check-zip-tote-item-36377463.aspx,https://cdn-images.farfetch-contents.com/36/37/74/63/36377463_68566460_480.jpg,farfetch-store
wool polo shirt,burberry,clothing,Clothing,Women,793.0,793.0,In Stock,https://www.farfetch.com/shopping/women/burberry-wool-polo-shirt-item-36377467.aspx,https://cdn-images.farfetch-contents.com/36/37/74/67/36377467_68383230_480.jpg,farfetch-store
Cavalier Check-detail boots,burberry,shoes,Shoes,Women,760.0,760.0,In Stock,https://www.farfetch.com/shopping/women/burberry-cavalier-check-detail-boots-item-37687481.aspx,https://cdn-images.farfetch-contents.com/37/68/74/81/37687481_70958401_480.jpg,farfetch-store
Check slides,burberry,shoes,Shoes,Women,425.0,425.0,In Stock,https://www.farfetch.com/shopping/women/burberry-check-slides-item-36324504.aspx,https://cdn-images.farfetch-contents.com/36/32/45/04/36324504_68463316_480.jpg,farfetch-store
Check canvas Highgate ballerinas,burberry,shoes,Shoes,Women,695.0,695.0,In Stock,https://www.farfetch.com/shopping/women/burberry-check-canvas-highgate-ballerinas-item-37688265.aspx,https://cdn-images.farfetch-contents.com/37/68/82/65/37688265_71077378_480.jpg,farfetch-store
Check trim bikini,burberry,clothing,Clothing,Women,576.0,576.0,In Stock,https://www.farfetch.com/shopping/women/burberry-check-trim-bikini-item-20077779.aspx,https://cdn-images.farfetch-contents.com/20/07/77/79/20077779_70198184_480.jpg,farfetch-store
quilted thermoregulated Fernleigh jacket,burberry,clothing,Clothing,Women,1095.0,1095.0,In Stock,https://www.farfetch.com/shopping/women/burberry-quilted-thermoregulated-fernleigh-jacket-item-17541689.aspx,https://cdn-images.farfetch-contents.com/17/54/16/89/17541689_36571268_480.jpg,farfetch-store
Gabardine baseball cap,burberry,accessories,Accessories,Women,450.0,450.0,In Stock,https://www.farfetch.com/shopping/women/burberry-gabardine-baseball-cap-item-31353899.aspx,https://cdn-images.farfetch-contents.com/31/35/38/99/31353899_60972263_480.jpg,farfetch-store
skinny Check silk scarf,burberry,accessories,Accessories,Women,275.0,275.0,In Stock,https://www.farfetch.com/shopping/women/burberry-skinny-check-silk-scarf-item-31860119.aspx,https://cdn-images.farfetch-contents.com/31/86/01/19/31860119_61536078_480.jpg,farfetch-store
mid-length taffeta Kensington trench coat,burberry,clothing,Clothing,Women,1550.0,1550.0,In Stock,https://www.farfetch.com/shopping/women/burberry-mid-length-taffeta-kensington-trench-coat-item-15819729.aspx,https://cdn-images.farfetch-contents.com/15/81/97/29/15819729_29040387_480.jpg,farfetch-store
mini Check vanity bag,burberry,bags,Bags,Women,1195.0,1195.0,In Stock,https://www.farfetch.com/shopping/women/burberry-mini-check-vanity-bag-item-36324328.aspx,https://cdn-images.farfetch-contents.com/36/32/43/28/36324328_68462867_480.jpg,farfetch-store
printed silk twill mini dress,versace,dresses,Dresses,Women,2167.0,2167.0,In Stock,https://www.farfetch.com/shopping/women/versace-printed-silk-twill-mini-dress-item-35039337.aspx,https://cdn-images.farfetch-contents.com/35/03/93/37/35039337_68276917_480.jpg,farfetch-store
sea frames necklace,versace,jewelry-accessories,Jewelry-Accessories,Women,1697.0,1697.0,In Stock,https://www.farfetch.com/shopping/women/versace-sea-frames-necklace-item-35043752.aspx,https://cdn-images.farfetch-contents.com/35/04/37/52/35043752_67999899_480.jpg,farfetch-store
lace-trim silk cady satin mini dress,versace,dresses,Dresses,Women,4429.0,4429.0,In Stock,https://www.farfetch.com/shopping/women/versace-lace-trim-silk-cady-satin-mini-dress-item-35039342.aspx,https://cdn-images.farfetch-contents.com/35/03/93/42/35039342_67938535_480.jpg,farfetch-store
Nyx buckle-detail sandals,versace,shoes,Shoes,Women,1079.0,1079.0,In Stock,https://www.farfetch.com/shopping/women/versace-nyx-buckle-detail-sandals-item-37165094.aspx,https://cdn-images.farfetch-contents.com/37/16/50/94/37165094_69702913_480.jpg,farfetch-store
Pivot small canvas bucket bag,versace,bags,Bags,Women,2299.0,2299.0,In Stock,https://www.farfetch.com/shopping/women/versace-pivot-small-canvas-bucket-bag-item-36280682.aspx,https://cdn-images.farfetch-contents.com/36/28/06/82/36280682_68383725_480.jpg,farfetch-store
Greca-print graphic-pattern dress,versace,dresses,Dresses,Women,1669.0,1669.0,In Stock,https://www.farfetch.com/shopping/women/versace-greca-print-graphic-pattern-dress-item-35043571.aspx,https://cdn-images.farfetch-contents.com/35/04/35/71/35043571_68493628_480.jpg,farfetch-store
Gianni nappa mules 55mm,versace,shoes,Shoes,Women,1084.0,1084.0,In Stock,https://www.farfetch.com/shopping/women/versace-gianni-nappa-mules-55-mm-item-35043740.aspx,https://cdn-images.farfetch-contents.com/35/04/37/40/35043740_67556173_480.jpg,farfetch-store
embroidered silk cady satin mini dress,versace,dresses,Dresses,Women,8347.0,8347.0,In Stock,https://www.farfetch.com/shopping/women/versace-embroidered-silk-cady-satin-mini-dress-item-35039373.aspx,https://cdn-images.farfetch-contents.com/35/03/93/73/35039373_67938141_480.jpg,farfetch-store
printed silk twill shirt,versace,clothing,Clothing,Women,1423.0,1423.0,In Stock,https://www.farfetch.com/shopping/women/versace-printed-silk-twill-shirt-item-35043671.aspx,https://cdn-images.farfetch-contents.com/35/04/36/71/35043671_67939120_480.jpg,farfetch-store
Severine leather shoulder bag,versace,bags,Bags,Women,1970.0,1970.0,In Stock,https://www.farfetch.com/shopping/women/versace-severine-leather-shoulder-bag-item-36281308.aspx,https://cdn-images.farfetch-contents.com/36/28/13/08/36281308_68444925_480.jpg,farfetch-store
nappa shorts,versace,clothing,Clothing,Women,3262.0,3262.0,In Stock,https://www.farfetch.com/shopping/women/versace-nappa-shorts-item-35043504.aspx,https://cdn-images.farfetch-contents.com/35/04/35/04/35043504_67937405_480.jpg,farfetch-store
Marisa leather sandals,versace,shoes,Shoes,Women,1194.0,1194.0,In Stock,https://www.farfetch.com/shopping/women/versace-marisa-leather-sandals-item-34561449.aspx,https://cdn-images.farfetch-contents.com/34/56/14/49/34561449_70768285_480.jpg,farfetch-store
Irradia earrings,versace,jewelry-accessories,Jewelry-Accessories,Women,602.0,602.0,In Stock,https://www.farfetch.com/shopping/women/versace-irradia-earrings-item-35043582.aspx,https://cdn-images.farfetch-contents.com/35/04/35/82/35043582_68166295_480.jpg,farfetch-store
printed silk duchesse mini dress,versace,dresses,Dresses,Women,5452.0,5452.0,In Stock,https://www.farfetch.com/shopping/women/versace-printed-silk-duchesse-mini-dress-item-35043712.aspx,https://cdn-images.farfetch-contents.com/35/04/37/12/35043712_67937427_480.jpg,farfetch-store
Gianni nappa pumps 90mm,versace,shoes,Shoes,Women,1280.0,1280.0,In Stock,https://www.farfetch.com/shopping/women/versace-gianni-nappa-pumps-90-mm-item-35039369.aspx,https://cdn-images.farfetch-contents.com/35/03/93/69/35039369_67854771_480.jpg,farfetch-store
cotton-poplin mini dress,versace,dresses,Dresses,Women,1752.0,1752.0,In Stock,https://www.farfetch.com/shopping/women/versace-cotton-poplin-mini-dress-item-36379050.aspx,https://cdn-images.farfetch-contents.com/36/37/90/50/36379050_68381187_480.jpg,farfetch-store
buttoned striped polo shirt,versace,clothing,Clothing,Women,712.0,712.0,In Stock,https://www.farfetch.com/shopping/women/versace-buttoned-striped-polo-shirt-item-35043543.aspx,https://cdn-images.farfetch-contents.com/35/04/35/43/35043543_67988151_480.jpg,farfetch-store
bikini top,versace,clothing,Clothing,Women,230.0,230.0,In Stock,https://www.farfetch.com/shopping/women/versace-bikini-top-item-35043663.aspx,https://cdn-images.farfetch-contents.com/35/04/36/63/35043663_68265904_480.jpg,farfetch-store
embroidered-logo bikini bottoms,versace,clothing,Clothing,Women,186.0,186.0,In Stock,https://www.farfetch.com/shopping/women/versace-embroidered-logo-bikini-bottoms-item-35039401.aspx,https://cdn-images.farfetch-contents.com/35/03/94/01/35039401_68695524_480.jpg,farfetch-store
Sophie thong-strap mules,versace,shoes,Shoes,Women,472.0,472.0,In Stock,https://www.farfetch.com/shopping/women/versace-sophie-thong-strap-mules-item-35043746.aspx,https://cdn-images.farfetch-contents.com/35/04/37/46/35043746_68515732_480.jpg,farfetch-store
Ophidia small shoulder bag,gucci,bags,Bags,Women,1195.65,1195.65,In Stock,https://www.farfetch.com/shopping/women/gucci-ophidia-small-shoulder-bag-item-37877143.aspx,https://cdn-images.farfetch-contents.com/37/87/71/43/37877143_71629391_480.jpg,farfetch-store
mini quilted GG Marmont bag,gucci,bags,Bags,Women,1390.22,1390.22,In Stock,https://www.farfetch.com/shopping/women/gucci-mini-sac-a-motif-marmont-matelasse-item-32929484.aspx,https://cdn-images.farfetch-contents.com/32/92/94/84/32929484_63269757_480.jpg,farfetch-store
small quilted GG handbag,gucci,bags,Bags,Women,2717.39,2717.39,In Stock,https://www.farfetch.com/shopping/women/gucci-petit-sac-a-main-gg-a-design-matelasse-item-19456256.aspx,https://cdn-images.farfetch-contents.com/19/45/62/56/19456256_53167169_480.jpg,farfetch-store
small Dionysus GG canvas clutch bag,gucci,bags,Bags,Women,1739.13,1739.13,In Stock,https://www.farfetch.com/shopping/women/gucci-small-dionysus-gg-canvas-clutch-bag-item-37877150.aspx,https://cdn-images.farfetch-contents.com/37/87/71/50/37877150_71628930_480.jpg,farfetch-store
medium monogram tote bag,gucci,bags,Bags,Women,2391.3,2391.3,In Stock,https://www.farfetch.com/shopping/women/gucci-sac-fourre-tout-a-motif-monogramme-medium-item-37690083.aspx,https://cdn-images.farfetch-contents.com/37/69/00/83/37690083_71359280_480.jpg,farfetch-store
large GG Supreme Brera shoulder bag,gucci,bags,Bags,Women,2391.3,2391.3,In Stock,https://www.farfetch.com/shopping/women/gucci-grand-sac-porte-epaule-brera-a-motif-gg-supreme-item-35678565.aspx,https://cdn-images.farfetch-contents.com/35/67/85/65/35678565_67130680_480.jpg,farfetch-store
mini GG Marmont shoulder bag,gucci,bags,Bags,Women,2152.17,2152.17,In Stock,https://www.farfetch.com/shopping/women/gucci-mini-sac-porte-epaule-a-motif-gg-marmont-item-17347719.aspx,https://cdn-images.farfetch-contents.com/17/34/77/19/17347719_53149487_480.jpg,farfetch-store
Boston GG Supreme mini bag,gucci,bags,Bags,Women,1195.65,1195.65,In Stock,https://www.farfetch.com/shopping/women/gucci-boston-gg-supreme-mini-bag-item-37689029.aspx,https://cdn-images.farfetch-contents.com/37/68/90/29/37689029_71845937_480.jpg,farfetch-store
GG Marmont mini shoulder bag,gucci,bags,Bags,Women,1413.04,1413.04,In Stock,https://www.farfetch.com/shopping/women/gucci-gg-marmont-mini-shoulder-bag-item-37808901.aspx,https://cdn-images.farfetch-contents.com/37/80/89/01/37808901_71783338_480.jpg,farfetch-store
Medium Jackie 1961 shoulder bag,gucci,bags,Bags,Women,2554.35,2554.35,In Stock,https://www.farfetch.com/shopping/women/gucci-medium-jackie-1961-shoulder-bag-item-38264563.aspx,https://cdn-images.farfetch-contents.com/38/26/45/63/38264563_71690702_480.jpg,farfetch-store
shoulder bag with logo plaque,gucci,bags,Bags,Women,1793.48,1793.48,In Stock,https://www.farfetch.com/shopping/women/gucci-sac-a-bandouliere-a-plaque-logo-item-37690072.aspx,https://cdn-images.farfetch-contents.com/37/69/00/72/37690072_71332007_480.jpg,farfetch-store
small Tribeca tote bag,gucci,bags,Bags,Women,1550.0,1550.0,In Stock,https://www.farfetch.com/shopping/women/gucci-petit-sac-cabas-tribeca-item-36502264.aspx,https://cdn-images.farfetch-contents.com/36/50/22/64/36502264_68459441_480.jpg,farfetch-store
Jackie 1961 medium shoulder bag,gucci,bags,Bags,Women,2989.13,2989.13,In Stock,https://www.farfetch.com/shopping/women/gucci-jackie-1961-medium-shoulder-bag-item-37876453.aspx,https://cdn-images.farfetch-contents.com/37/87/64/53/37876453_71629386_480.jpg,farfetch-store
medium Dionysus shoulder bag,gucci,bags,Bags,Women,3152.17,3152.17,In Stock,https://www.farfetch.com/shopping/women/gucci-medium-dionysus-shoulder-bag-item-37689033.aspx,https://cdn-images.farfetch-contents.com/37/68/90/33/37689033_71843877_480.jpg,farfetch-store
GG Marmont medium shoulder bag,gucci,bags,Bags,Women,2500.0,2500.0,In Stock,https://www.farfetch.com/shopping/women/gucci-gg-marmont-medium-shoulder-bag-item-37808908.aspx,https://cdn-images.farfetch-contents.com/37/80/89/08/37808908_71783042_480.jpg,farfetch-store
Bamboo 1947 cross body bag,gucci,bags,Bags,Women,4456.52,4456.52,In Stock,https://www.farfetch.com/shopping/women/gucci-bamboo-1947-cross-body-bag-item-37690025.aspx,https://cdn-images.farfetch-contents.com/37/69/00/25/37690025_71848739_480.jpg,farfetch-store
GG Marmont shoulder bag,gucci,bags,Bags,Women,2245.65,2245.65,In Stock,https://www.farfetch.com/shopping/women/gucci-sac-a-bandouliere-a-motif-gg-marmont-item-33138445.aspx,https://cdn-images.farfetch-contents.com/33/13/84/45/33138445_68202290_480.jpg,farfetch-store
Dionysus goat leather shoulder bag,gucci,bags,Bags,Women,3152.17,3152.17,In Stock,https://www.farfetch.com/shopping/women/gucci-dionysus-goat-shoulder-bag-item-37690023.aspx,https://cdn-images.farfetch-contents.com/37/69/00/23/37690023_71845681_480.jpg,farfetch-store
small Dionysus leather shoulder bag,gucci,bags,Bags,Women,1956.52,1956.52,In Stock,https://www.farfetch.com/shopping/women/gucci-small-dionysus-leather-shoulder-bag-item-37689030.aspx,https://cdn-images.farfetch-contents.com/37/68/90/30/37689030_71844307_480.jpg,farfetch-store
Jackie grained leather shoulder bag,gucci,bags,Bags,Women,1876.09,1876.09,In Stock,https://www.farfetch.com/shopping/women/gucci-sac-porte-epaule-jackie-en-cuir-graine-item-36449971.aspx,https://cdn-images.farfetch-contents.com/36/44/99/71/36449971_68450682_480.jpg,farfetch-store
