product_name,brand_slug,category_slug,subcategory,gender,price,original_price,availability,product_url,product_image_url,store_slug
Crew Neck Lounge T-Shirt,tommy-hilfiger,apparel,Apparel,Men,12.97,24.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-crew-neck-lounge-t-shirt,https://n.nordstrommedia.com/it/d961e9cd-0f51-4c24-a25b-d72071f468a3.jpeg,nordstrom-rack
Fine Sport Sneaker,tommy-hilfiger,shoes,Shoes,Women,49.97,79.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-fine-sport-sneaker,https://n.nordstrommedia.com/it/2d8a06cb-368b-47df-ad72-12045731e308.jpeg,nordstrom-rack
Glitter Slide Sandal,tommy-hilfiger,shoes,Shoes,Women,29.97,45.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-glitter-slide-sandal,https://n.nordstrommedia.com/it/d7aa0a44-2b16-457f-b7f2-59d1ffeb706d.jpeg,nordstrom-rack
Anni Slip-On Sneaker,tommy-hilfiger,shoes,Shoes,Women,39.97,65.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-anni-slip-on-sneaker,https://n.nordstrommedia.com/it/ff7d13ce-bca4-45df-9c37-4d77ac1b1c92.jpeg,nordstrom-rack
Lezari Slip-On Sneaker,tommy-hilfiger,shoes,Shoes,Women,39.97,65.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-lezari-slip-on-sneaker,https://n.nordstrommedia.com/it/59c22830-a453-49ce-a375-e526a557d7b4.jpeg,nordstrom-rack
Fentii Sneaker,tommy-hilfiger,shoes,Shoes,Women,39.97,69.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-fentii-sneaker-women,https://n.nordstrommedia.com/it/5bbdf7ba-fad9-4250-8680-7757b818cac0.jpeg,nordstrom-rack
Lendar Sneaker,tommy-hilfiger,shoes,Shoes,Men,39.97,89.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-lendar-sneaker,https://n.nordstrommedia.com/it/576d26b6-94ae-4979-9475-0dbded0bdb50.jpeg,nordstrom-rack
Zeghora Floral Sleeveless Dress,tommy-hilfiger,dresses,Dresses,Women,29.97,99.0,In Stock,https://www.nordstromrack.com/s/zeghora-floral-sleeveless-dress,https://n.nordstrommedia.com/it/944e515f-1991-4161-b014-8172e868c3fd.jpeg,nordstrom-rack
Kozal Slip-On Sneaker,tommy-hilfiger,shoes,Shoes,Men,44.97,89.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-kozal-slip-on-sneaker-men,https://n.nordstrommedia.com/it/828583b0-7a93-472b-babe-a099930369b8.jpeg,nordstrom-rack
Sarifina Knotted Strap Sandal,tommy-hilfiger,shoes,Shoes,Women,30.23,89.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-sarifina-knotted-strap-sandal-women,https://n.nordstrommedia.com/it/ef38e544-810e-49cd-a0f3-8a6a8f22c53d.jpeg,nordstrom-rack
Lexxa Sneaker,tommy-hilfiger,shoes,Shoes,Women,39.97,65.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-lexxa-sneaker-women,https://n.nordstrommedia.com/it/10e8667e-45e3-40d6-b505-fd1244c78b01.jpeg,nordstrom-rack
Sesame Chelsea Boot,tommy-hilfiger,shoes,Shoes,Men,54.97,119.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-sesame-chelsea-boot-men,https://n.nordstrommedia.com/it/9f2031ab-cd9d-4289-802a-619059a9c903.jpeg,nordstrom-rack
Slim Fit Non-Iron Dress Shirt,tommy-hilfiger,dresses,Dresses,Men,34.97,79.5,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-slim-fit-non-iron-dress-shirt,https://n.nordstrommedia.com/it/3c5e68ec-5f07-44ee-8cac-a46bbca993d5.jpeg,nordstrom-rack
Slim Fit Non-Iron Cotton Dress Shirt,tommy-hilfiger,dresses,Dresses,Men,34.97,79.5,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-slim-fit-non-iron-cotton-dress-shirt,https://n.nordstrommedia.com/it/e5293eb5-9dd2-4d02-a1ba-b1b1eca322e8.jpeg,nordstrom-rack
Ribby Low Top Sneaker,tommy-hilfiger,shoes,Shoes,Men,49.97,89.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-ribby-low-top-sneaker-men,https://n.nordstrommedia.com/it/334fb31f-909a-4ae2-b982-ebb84f96f620.jpeg,nordstrom-rack
Mixed Media High-Low Dress,tommy-hilfiger,dresses,Dresses,Women,44.97,119.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-mixed-media-high-low-dress,https://n.nordstrommedia.com/it/c2825141-937e-431e-98f2-8d5bffdf1d61.jpeg,nordstrom-rack
Regular Fit Wrinkle Resistant Cotton Dress Shirt,tommy-hilfiger,dresses,Dresses,Men,34.97,79.5,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-regular-fit-wrinkle-resistant-cotton-dress-shirt-big-tall,https://n.nordstrommedia.com/it/0788fbfb-beeb-455b-a197-70c925da3755.jpeg,nordstrom-rack
Maisie Sneaker,tommy-hilfiger,shoes,Shoes,Women,24.98,75.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-maisie-sneaker-women,https://n.nordstrommedia.com/it/4b2a8076-7a89-4ed2-bbd1-d54ae3be3e1a.jpeg,nordstrom-rack
Lexei Sneaker,tommy-hilfiger,shoes,Shoes,Women,39.97,69.0,In Stock,https://www.nordstromrack.com/s/tommy-hilfiger-lexei-sneaker-women,https://n.nordstrommedia.com/it/7ef05132-25c8-477c-84dd-61b98c4e3b8a.jpeg,nordstrom-rack
Convertible Strap Lightly Lined Demi Bra,calvin-klein,underwear,Underwear,Women,19.97,42.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-convertible-strap-lightly-lined-demi-bra-regular-plus-size-a-ddd-cups,https://n.nordstrommedia.com/it/1bd39aa5-a7a0-4059-bfc5-92b815b4b0be.jpeg,nordstrom-rack
Sleeveless Sheath Dress,calvin-klein,dresses,Dresses,Women,19.98,99.98,In Stock,https://www.nordstromrack.com/s/calvin-klein-sleeveless-sheath-dress,https://n.nordstrommedia.com/it/508c5367-0be7-4dd6-a32a-8e17cbfc76cd.jpeg,nordstrom-rack
Boxer Briefs - Pack of 3,calvin-klein,underwear,Underwear,Men,24.97,39.5,In Stock,https://www.nordstromrack.com/s/calvin-klein-boxer-briefs-pack-of-3,https://n.nordstrommedia.com/it/a4355fcc-ea99-4745-9fa3-b62fb60081fb.jpeg,nordstrom-rack
3-Pack Cotton Crewneck Undershirts,calvin-klein,underwear,Underwear,Men,24.97,39.5,In Stock,https://www.nordstromrack.com/s/calvin-klein-3-pack-cotton-crewneck-undershirts,https://n.nordstrommedia.com/it/a86bd086-3847-4d72-8b5b-2cd6780bbd7c.jpeg,nordstrom-rack
Push-up Underwire Plunge Bra,calvin-klein,underwear,Underwear,Women,19.97,42.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-push-up-underwire-plunge-bra,https://n.nordstrommedia.com/it/35961272-765d-480e-a481-1a06f7ee1afc.jpeg,nordstrom-rack
3-Pack Cotton V-Neck T-Shirt,calvin-klein,apparel,Apparel,Men,19.97,39.5,In Stock,https://www.nordstromrack.com/s/calvin-klein-3-pack-cotton-v-neck-t-shirt,https://n.nordstrommedia.com/it/c0f01b8a-3744-4e74-8883-f37eaf2f0256.jpeg,nordstrom-rack
Two Button Short Jacket,calvin-klein,apparel,Apparel,Women,59.97,129.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-two-button-short-jacket,https://n.nordstrommedia.com/it/7fc36e8b-e2ed-47f2-990c-9b615aefbfd4.jpeg,nordstrom-rack
Wide Leg Pants,calvin-klein,apparel,Apparel,Women,39.97,89.0,In Stock,https://www.nordstromrack.com/s/wide-leg-pants,https://n.nordstrommedia.com/it/5466ff54-2445-43b9-a7c2-e10d161b9386.jpeg,nordstrom-rack
Cotton Classic Fit Brief - Pack of 4,calvin-klein,underwear,Underwear,Men,24.97,39.5,In Stock,https://www.nordstromrack.com/s/cotton-classic-fit-brief-pack-of-4,https://n.nordstrommedia.com/it/073abd2b-a137-4f65-83c4-8e21ddff2314.jpeg,nordstrom-rack
Boxer Briefs - Pack of 3 (2),calvin-klein,underwear,Underwear,Men,24.97,47.5,In Stock,https://www.nordstromrack.com/s/calvin-klein-boxer-briefs-pack-of-3,https://n.nordstrommedia.com/it/cd49548e-dc8e-480c-93a1-c46893efa0c8.jpeg,nordstrom-rack
Motive Cotton Boyshorts - Pack of 3,calvin-klein,apparel,Apparel,Women,19.97,45.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-motive-cotton-boyshorts-pack-of-3,https://n.nordstrommedia.com/it/3f3fd0fd-3cbe-4557-84e8-9060a31bd30c.jpeg,nordstrom-rack
Logo Assorted Thongs - Pack of 3,calvin-klein,underwear,Underwear,Women,11.68,45.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-logo-assorted-thongs-pack-of-3,https://n.nordstrommedia.com/it/09b37d59-085a-4099-a556-eca9f4f1fd39.jpeg,nordstrom-rack
Carousel 3-Pack Bikini Panty Set,calvin-klein,underwear,Underwear,Women,17.97,35.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-carousel-3-pack-bikini-panty-set,https://n.nordstrommedia.com/it/255b87a7-9759-4ed2-9c85-26e439e4ddba.jpeg,nordstrom-rack
Logo Bikini - Pack of 5,calvin-klein,underwear,Underwear,Women,26.97,49.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-logo-bikini-pack-of-5,https://n.nordstrommedia.com/it/792f9093-18ad-47ca-b814-6d43bae5f48a.jpeg,nordstrom-rack
Comfort Mid Rise Hipster - Pack of 3,calvin-klein,underwear,Underwear,Women,17.97,45.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-comfort-mid-rise-hipster-pack-of-3,https://n.nordstrommedia.com/it/8ac39fb7-b113-4a98-a76f-a1760e057002.jpeg,nordstrom-rack
Stretch Cotton Camisole & Shorts Pajamas,calvin-klein,sleepwear,Sleepwear,Women,17.22,68.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-stretch-cotton-camisole-shorts-pajamas,https://n.nordstrommedia.com/it/9c585b32-bc0b-4e3a-b291-364383f6628a.jpeg,nordstrom-rack
Gloria d'Orsay Pump,calvin-klein,shoes,Shoes,Women,38.98,109.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-gloria-dorsay-pump-women,https://n.nordstrommedia.com/it/74bae58b-1fc5-4ded-97e8-15cf49137a7e.jpeg,nordstrom-rack
Brady Pump,calvin-klein,shoes,Shoes,Women,79.97,99.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-brady-pump-women,https://n.nordstrommedia.com/it/0facdb3f-82c3-496a-b077-df9afb8e0b27.jpeg,nordstrom-rack
Tegin Sandal,calvin-klein,shoes,Shoes,Women,59.97,59.97,In Stock,https://www.nordstromrack.com/s/calvin-klein-tegin-sandal-women,https://n.nordstrommedia.com/it/e33b97c1-a2da-4cef-a3ec-b023cd901f90.jpeg,nordstrom-rack
V-Neck T-Shirt & Shorts 2-Piece Pajama Set,calvin-klein,sleepwear,Sleepwear,Women,22.97,68.0,In Stock,https://www.nordstromrack.com/s/calvin-klein-v-neck-t-shirt-shorts-2-piece-pajama-set,https://n.nordstrommedia.com/it/32223e4e-0b47-467e-aafe-1c2f3369bb80.jpeg,nordstrom-rack
"12.12 Chronograph Silicone Strap Watch, 44mm",lacoste,accessories,Accessories,Men,99.97,175.0,In Stock,https://www.nordstromrack.com/s/lacoste-12-12-chronograph-silicone-strap-watch-44mm,https://n.nordstrommedia.com/it/a4946972-5056-4dca-87c1-47eff0b76a8f.jpeg,nordstrom-rack
Relaxed Twill Drawstring Shorts,lacoste,apparel,Apparel,Men,49.97,105.0,In Stock,https://www.nordstromrack.com/s/lacoste-relaxed-twill-drawstring-shorts,https://n.nordstrommedia.com/it/0831b487-146f-444f-af3e-0120b5747cda.jpeg,nordstrom-rack
Slim Fit Joggers,lacoste,apparel,Apparel,Men,74.97,130.0,In Stock,https://www.nordstromrack.com/s/lacoste-slim-fit-joggers,https://n.nordstrommedia.com/it/3c727ecb-039d-473e-afe0-85c0fa7fa7e5.jpeg,nordstrom-rack
Logo Embossed Sweatpants,lacoste,apparel,Apparel,Men,89.97,150.0,In Stock,https://www.nordstromrack.com/s/lacoste-logo-embossed-sweatpants,https://n.nordstrommedia.com/it/3b2f281d-e939-4f51-ae14-8a2360073201.jpeg,nordstrom-rack
x BANDIER Slim Fit Piqué Polo,lacoste,apparel,Apparel,Women,59.97,110.0,In Stock,https://www.nordstromrack.com/s/lacoste-x-bandier-slim-fit-piqu-polo,https://n.nordstrommedia.com/it/13386244-bd6b-4e69-922e-720429239739.jpeg,nordstrom-rack
"Libson Bracelet Watch, 42mm",lacoste,accessories,Accessories,Men,109.97,185.0,In Stock,https://www.nordstromrack.com/s/lacoste-libson-bracelet-watch-42mm,https://n.nordstrommedia.com/it/39a5fb53-bd3f-41d9-93df-6355c2b61f1d.jpeg,nordstrom-rack
Touch of Pink Eau de Toilette,lacoste,fragrance,Fragrance,Women,49.97,90.0,In Stock,https://www.nordstromrack.com/s/lacoste-touch-of-pink-eau-de-toilette,https://n.nordstrommedia.com/it/512e2699-e366-4894-aa38-6e3bd0fe174f.jpeg,nordstrom-rack
Regular Fit Performance Golf Short Sleeve Button-Up Shirt,lacoste,apparel,Apparel,Men,69.97,140.0,In Stock,https://www.nordstromrack.com/s/lacoste-regular-fit-performance-golf-short-sleeve-button-up-shirt,https://n.nordstrommedia.com/it/970f51a2-7dc4-4bc8-a60c-3c76a0117c87.jpeg,nordstrom-rack
Relaxed Cotton Twill Shorts,lacoste,apparel,Apparel,Men,49.97,98.0,In Stock,https://www.nordstromrack.com/s/lacoste-relaxed-cotton-twill-shorts,https://n.nordstrommedia.com/it/be55e522-cbae-4bda-a57f-8d6e6cab3d46.jpeg,nordstrom-rack
Low Top Sneaker,lacoste,shoes,Shoes,Men,59.97,80.0,In Stock,https://www.nordstromrack.com/s/lacoste-low-top-sneaker-men,https://n.nordstrommedia.com/it/03f54623-8276-4a21-9401-9a781549b817.jpeg,nordstrom-rack
Low Top Sneaker (2),lacoste,shoes,Shoes,Men,49.97,70.0,In Stock,https://www.nordstromrack.com/s/lacoste-low-top-sneaker-men,https://n.nordstrommedia.com/it/989c9bce-4156-48f6-98df-c48f656bb1bf.jpeg,nordstrom-rack
Low Top Court Sneaker,lacoste,shoes,Shoes,Men,59.97,80.0,In Stock,https://www.nordstromrack.com/s/lacoste-low-top-court-sneaker-men,https://n.nordstrommedia.com/it/f0ece375-e83f-4a2f-a76a-76f74dd30c2e.jpeg,nordstrom-rack
Low Top Sneaker (3),lacoste,shoes,Shoes,Men,59.97,80.0,In Stock,https://www.nordstromrack.com/s/lacoste-low-top-sneaker-men,https://n.nordstrommedia.com/it/fd8689ab-edda-46e8-bc18-eea02ef9ffa7.jpeg,nordstrom-rack
Double Face Organic Cotton Blend Piqué Sweatpants,lacoste,apparel,Apparel,Men,79.97,150.0,In Stock,https://www.nordstromrack.com/s/lacoste-double-face-organic-cotton-blend-piqu-sweatpants,https://n.nordstrommedia.com/it/528f42a3-7a38-4f7c-a41d-93693693940f.jpeg,nordstrom-rack
Relaxed Fit Cotton Sweatpants,lacoste,apparel,Apparel,Unisex,49.97,140.0,In Stock,https://www.nordstromrack.com/s/lacoste-relaxed-fit-cotton-sweatpants,https://n.nordstrommedia.com/it/9741b426-c369-4203-abf8-83e1a7bd203f.jpeg,nordstrom-rack
"Mainsail Chronograph Bracelet Watch, 43mm",lacoste,accessories,Accessories,Men,114.97,195.0,In Stock,https://www.nordstromrack.com/s/lacoste-mainsail-chronograph-bracelet-watch-43mm,https://n.nordstrommedia.com/it/fd92b03e-d8be-4f00-a37c-45bd902a428c.jpeg,nordstrom-rack
"Everett Mesh Strap Watch, 40mm",lacoste,accessories,Accessories,Men,109.97,195.0,In Stock,https://www.nordstromrack.com/s/everett-mesh-strap-watch-40mm,https://n.nordstrommedia.com/it/60d96cb5-bfe1-43eb-a036-2dc4122d2ee7.jpeg,nordstrom-rack
"Club Mesh Strap Watch, 42mm",lacoste,accessories,Accessories,Men,104.97,185.0,In Stock,https://www.nordstromrack.com/s/club-mesh-strap-watch-42mm,https://n.nordstrommedia.com/it/aa0d3eba-1c1c-4ef2-9254-69099423a803.jpeg,nordstrom-rack
Eau Blanc Eau de Parfum,lacoste,fragrance,Fragrance,Men,62.97,99.0,In Stock,https://www.nordstromrack.com/s/lacoste-eau-blanc-eau-de-parfum,https://n.nordstrommedia.com/it/c60a162e-c1b2-44f8-bb2e-0e172f188de8.jpeg,nordstrom-rack
Serve Slide Sandal,lacoste,shoes,Shoes,Men,16.23,40.0,In Stock,https://www.nordstromrack.com/s/lacoste-serve-slide-sandal-men,https://n.nordstrommedia.com/it/80139498-7881-49d1-907e-38489228e6a7.jpeg,nordstrom-rack
Piro Solid Polo,hugo-boss,apparel,Apparel,Men,59.97,88.0,In Stock,https://www.nordstromrack.com/s/piro-solid-polo,https://n.nordstrommedia.com/it/d8dac170-3713-40aa-9feb-87172d4ac5e2.jpeg,nordstrom-rack
Bay Slide Sandal,hugo-boss,shoes,Shoes,Men,23.98,80.0,In Stock,https://www.nordstromrack.com/s/boss-bay-slide-sandal-men,https://n.nordstrommedia.com/it/a0af2170-597b-48d6-898e-8e63bfdf9a22.jpeg,nordstrom-rack
Men's Ease Pajama Shorts,hugo-boss,sleepwear,Sleepwear,Men,31.47,79.0,In Stock,https://www.nordstromrack.com/s/boss-mens-ease-pajama-shorts,https://n.nordstrommedia.com/it/f13acf96-e68c-494a-aa84-fdd4224dda74.jpeg,nordstrom-rack
Men's Ease Pajama Joggers,hugo-boss,sleepwear,Sleepwear,Men,29.98,89.0,In Stock,https://www.nordstromrack.com/s/boss-mens-ease-pajama-joggers,https://n.nordstrommedia.com/it/bad87842-73ca-4914-8349-71b17c65055c.jpeg,nordstrom-rack
Men's Ease Track Jacket,hugo-boss,apparel,Apparel,Men,38.98,99.0,In Stock,https://www.nordstromrack.com/s/boss-mens-ease-track-jacket,https://n.nordstrommedia.com/it/a2709cfe-2dc3-4167-aff6-cf0b664f79f9.jpeg,nordstrom-rack
Umbe Casual Leather Belt,hugo-boss,accessories,Accessories,Men,39.97,55.0,In Stock,https://www.nordstromrack.com/s/boss-umbe-casual-leather-belt,https://n.nordstrommedia.com/it/e39b40e3-644b-455f-9310-92abb2c2b3f6.jpeg,nordstrom-rack
Uland Leather Belt,hugo-boss,accessories,Accessories,Men,39.97,55.0,In Stock,https://www.nordstromrack.com/s/boss-uland-leather-belt,https://n.nordstrommedia.com/it/64a8ff21-86e7-4de4-a2fa-f0d4e0b57637.jpeg,nordstrom-rack
Uran Leather Belt,hugo-boss,accessories,Accessories,Men,39.97,50.0,In Stock,https://www.nordstromrack.com/s/boss-uran-leather-belt,https://n.nordstrommedia.com/it/60e8f31a-b91c-4898-83af-86b3cdb293db.jpeg,nordstrom-rack
Tenore Quarter Zip Sweater,hugo-boss,apparel,Apparel,Men,89.97,128.0,In Stock,https://www.nordstromrack.com/s/boss-tenore-quarter-zip-sweater,https://n.nordstrommedia.com/it/ea9b7c3b-059e-4824-ad17-9e0fea0ffe0a.jpeg,nordstrom-rack
Cotton Curved Logo T-Shirt,hugo-boss,apparel,Apparel,Men,34.97,58.0,In Stock,https://www.nordstromrack.com/s/boss-cotton-curved-logo-t-shirt,https://n.nordstrommedia.com/it/f5231288-79e0-426d-8a39-5d036e093f9e.jpeg,nordstrom-rack
Colyn Hybrid Leather Sneaker,hugo-boss,shoes,Shoes,Men,99.97,160.0,In Stock,https://www.nordstromrack.com/s/boss-colyn-hybrid-leather-sneaker-men,https://n.nordstrommedia.com/it/143b8e83-08c9-48d2-a1bf-13a0d3982472.jpeg,nordstrom-rack
Colby Leather Derby,hugo-boss,shoes,Shoes,Men,99.97,180.0,In Stock,https://www.nordstromrack.com/s/boss-colby-leather-derby-men,https://n.nordstrommedia.com/it/373b88d5-e634-4b86-acec-e57f1ccf5edc.jpeg,nordstrom-rack
Grady Driving Loafer,hugo-boss,shoes,Shoes,Men,99.97,160.0,In Stock,https://www.nordstromrack.com/s/boss-grady-driving-loafer-men,https://n.nordstrommedia.com/it/c1e6332f-ceee-4701-aea3-d6cf52bc5e8b.jpeg,nordstrom-rack
Sean Slide Sandal,hugo-boss,shoes,Shoes,Men,18.72,50.0,In Stock,https://www.nordstromrack.com/s/boss-sean-slide-sandal-men,https://n.nordstrommedia.com/it/21bb15ef-e5a2-4139-ac6b-e0657485252f.jpeg,nordstrom-rack
Parkour Runner Sneaker,hugo-boss,shoes,Shoes,Men,79.97,160.0,In Stock,https://www.nordstromrack.com/s/boss-parkour-runner-sneaker-men,https://n.nordstrommedia.com/it/003467d0-2a86-42ed-b99d-0743fc2b4870.jpeg,nordstrom-rack
Stiven Sneaker,hugo-boss,shoes,Shoes,Men,64.98,160.0,In Stock,https://www.nordstromrack.com/s/boss-stiven-sneaker-men,https://n.nordstrommedia.com/it/3ee65770-a0a4-4391-b122-63fe9328a364.jpeg,nordstrom-rack
Kirk Slide Sandal,hugo-boss,shoes,Shoes,Men,34.97,80.0,In Stock,https://www.nordstromrack.com/s/boss-kirk-slide-sandal-men,https://n.nordstrommedia.com/it/3e6a277e-f63f-441e-ae08-118a85287ecc.jpeg,nordstrom-rack
Max Kent Sharp Fit Cotton Dress Shirt,hugo-boss,dresses,Dresses,Men,69.97,128.0,In Stock,https://www.nordstromrack.com/s/boss-max-kent-sharp-fit-cotton-dress-shirt,https://n.nordstrommedia.com/it/6dbdc5f8-4b7d-4e20-97fa-b8a2386c8a08.jpeg,nordstrom-rack
Kent Sharp Fit Cotton Dress Shirt,hugo-boss,dresses,Dresses,Men,69.97,128.0,In Stock,https://www.nordstromrack.com/s/boss-kent-sharp-fit-cotton-dress-shirt,https://n.nordstrommedia.com/it/7132dfcd-7657-40bb-9015-db6afe5c85f5.jpeg,nordstrom-rack
Colby Loafer,hugo-boss,shoes,Shoes,Men,89.97,180.0,In Stock,https://www.nordstromrack.com/s/boss-colby-loafer-men,https://n.nordstrommedia.com/it/43faad82-207c-4a9c-a6e9-9faf0d1d3287.jpeg,nordstrom-rack
